compound_id,smiles,cnn_affinity,type,has_smiles,drug_name,final_smiles
50033,SMILES COc1ccccc1NC(=O)OCCN(C)C,2.75218844,Natural,True,,SMILES COc1ccccc1NC(=O)OCCN(C)C
200031,,3.08914876,Natural,False,,
200465,,4.49723053,Natural,False,,
200279,,3.96593785,Natural,False,,
401335,SMILES O=S1(=O)N=C(NCc2c[nH]c3ccccc23)N(c2ccccc2)c2ccncc21,5.59834814,Natural,True,,SMILES O=S1(=O)N=C(NCc2c[nH]c3ccccc23)N(c2ccccc2)c2ccncc21
6070,SMILES Cc1c(C(C)C2NCC(C)CC2O)ccc2c1CC1C2CC=C2CC(O)CCC21C,5.4104867,Natural,True,,SMILES Cc1c(C(C)C2NCC(C)CC2O)ccc2c1CC1C2CC=C2CC(O)CCC21C
6874,SMILES CC(C)CCOC(=O)c1ccccc1O,3.59945297,Natural,True,,SMILES CC(C)CCOC(=O)c1ccccc1O
6122,SMILES C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,4.69193506,Natural,True,,SMILES C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
401525,SMILES CN(C)c1ccc(C=NNC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,4.50324821,Natural,True,,SMILES CN(C)c1ccc(C=NNC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
400171,SMILES SC(=Nc1ccc(Br)cn1)NNc1nc2ccccc2n2cccc12,5.96877813,Natural,True,,SMILES SC(=Nc1ccc(Br)cn1)NNc1nc2ccccc2n2cccc12
21053,SMILES NC(=O)CN1C(=O)c2ccccc2C1=O,3.83208919,Natural,True,,SMILES NC(=O)CN1C(=O)c2ccccc2C1=O
5334,SMILES CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,3.79316211,Natural,True,,SMILES CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1
300449,SMILES CCCC(O)c1ccc(OC)c(OC)c1,3.08989644,Natural,True,,SMILES CCCC(O)c1ccc(OC)c(OC)c1
400830,SMILES COc1ccc(C2=Nn3c(nnc(Cc4ccc(Cl)cc4)c3=O)SC2)cc1,4.98486948,Natural,True,,SMILES COc1ccc(C2=Nn3c(nnc(Cc4ccc(Cl)cc4)c3=O)SC2)cc1
200534,,3.63987565,Natural,False,,
50035,SMILES COc1cccc(NC(=O)OCCN(C)C)c1,3.24574399,Natural,True,,SMILES COc1cccc(NC(=O)OCCN(C)C)c1
3998,SMILES NCc1ccc(S(N)(=O)=O)cc1,2.8826797,Natural,True,,SMILES NCc1ccc(S(N)(=O)=O)cc1
2051,SMILES COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,4.94521761,Natural,True,,SMILES COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
301357,SMILES COC(=O)c1cccn1C(=O)c1ccccc1N,3.60455441,Natural,True,,SMILES COC(=O)c1cccn1C(=O)c1ccccc1N
6312,SMILES CN=C(NC)NCc1ccccc1Cl,3.28762507,Natural,True,,SMILES CN=C(NC)NCc1ccccc1Cl
20440,SMILES CCCNc1nc(Cl)nc(OC)n1,3.44140124,Natural,True,,SMILES CCCNc1nc(Cl)nc(OC)n1
200065,,3.7461338,Natural,False,,
201872,SMILES C=CCOC(=O)c1cncn1C(C)c1ccccc1,3.89863944,Natural,True,,SMILES C=CCOC(=O)c1cncn1C(C)c1ccccc1
20767,SMILES CCNc1nc(Cl)nc(OC)n1,3.7481854,Natural,True,,SMILES CCNc1nc(Cl)nc(OC)n1
401628,SMILES CC1(C)C2CCC1(C)C(O)C2SCc1ccccc1,4.38292551,Natural,True,,SMILES CC1(C)C2CCC1(C)C(O)C2SCc1ccccc1
300068,SMILES CCOC(=O)C(C(=O)OCC)C(=O)c1cccc2c1ccc1ccccc12,4.47014761,Natural,True,,SMILES CCOC(=O)C(C(=O)OCC)C(=O)c1cccc2c1ccc1ccccc12
400113,SMILES CC1(C)Oc2ccc(Cl)cc2C12CC2,4.33617353,Natural,True,,SMILES CC1(C)Oc2ccc(Cl)cc2C12CC2
5351,SMILES O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,4.38393402,Natural,True,,SMILES O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1
400577,SMILES COc1ccc(C#Cn2nnc3ccccc32)cc1,4.3402462,Natural,True,,SMILES COc1ccc(C#Cn2nnc3ccccc32)cc1
301088,SMILES CCOC1OCN(C(C)(C)C)CC1(C)C,3.66692281,Natural,True,,SMILES CCOC1OCN(C(C)(C)C)CC1(C)C
400934,SMILES COC(=O)CC1CCCN1S(=O)(=O)c1ccc(C)cc1,3.99730277,Natural,True,,SMILES COC(=O)CC1CCCN1S(=O)(=O)c1ccc(C)cc1
300240,SMILES CCC1(O)C(=O)OCc2c1cc1n(c2=O)CCC1,4.20348883,Natural,True,,SMILES CCC1(O)C(=O)OCc2c1cc1n(c2=O)CCC1
20039,,3.87870598,Natural,False,,
201240,SMILES c1ccc(C2OCC3(COC3)CO2)cc1,3.30258727,Natural,True,,SMILES c1ccc(C2OCC3(COC3)CO2)cc1
200331,,3.68106961,Natural,False,,
300574,SMILES CCN(CC)c1ccc(C2NC(=O)c3ccccc3N2)cc1,4.09431219,Natural,True,,SMILES CCN(CC)c1ccc(C2NC(=O)c3ccccc3N2)cc1
300248,SMILES O=C(O)CSCCCc1ccccc1,3.73536301,Natural,True,,SMILES O=C(O)CSCCCc1ccccc1
201964,SMILES c1ccc(C(c2ccccc2)c2cnc[nH]2)cc1,3.79503846,Natural,True,,SMILES c1ccc(C(c2ccccc2)c2cnc[nH]2)cc1
201844,SMILES CC1(C)OC(=O)N(CN2CCN(CN3C(=O)OC(C)(C)C3=O)CC2)C1=O,4.47887421,Natural,True,,SMILES CC1(C)OC(=O)N(CN2CCN(CN3C(=O)OC(C)(C)C3=O)CC2)C1=O
201855,SMILES COC(=O)C(CN1CCOCC1)c1ccccc1,3.49297166,Natural,True,,SMILES COC(=O)C(CN1CCOCC1)c1ccccc1
300685,SMILES OCC1(Br)CCC(Br)(CO)CC1,4.30763006,Natural,True,,SMILES OCC1(Br)CCC(Br)(CO)CC1
301024,SMILES CC(C)(O)c1cc(Cl)c(C#N)c(Cl)c1,4.29768944,Natural,True,,SMILES CC(C)(O)c1cc(Cl)c(C#N)c(Cl)c1
5470,SMILES C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,5.40018606,Natural,True,,SMILES C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C
401027,SMILES Cc1c2c(c(C)n1-c1ccccc1)C(=O)N(CCSC1=NCCS1)C2=O,4.90799379,Natural,True,,SMILES Cc1c2c(c(C)n1-c1ccccc1)C(=O)N(CCSC1=NCCS1)C2=O
2860,SMILES CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,5.36862612,Natural,True,,SMILES CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C
301331,SMILES CC(=O)Oc1c2c(n3c1CCC3)CC(C)CC2=O,4.03273773,Natural,True,,SMILES CC(=O)Oc1c2c(n3c1CCC3)CC(C)CC2=O
300754,SMILES c1ccc(CCSCCSCCc2ccccn2)nc1,3.69481301,Natural,True,,SMILES c1ccc(CCSCCSCCc2ccccn2)nc1
200342,,4.41732073,Natural,False,,
301283,SMILES CCP(=S)(CC)CC,3.04121232,Natural,True,,SMILES CCP(=S)(CC)CC
6974,SMILES Cc1ccc(C)c([N+](=O)[O-])c1,3.97984815,Natural,True,,SMILES Cc1ccc(C)c([N+](=O)[O-])c1
6666,SMILES O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,3.4378674,Natural,True,,SMILES O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12
401907,SMILES CC(=O)Nc1c(C#N)c(C)c(C)n1-c1c(C)cc(C)cc1C,4.8275485,Natural,True,,SMILES CC(=O)Nc1c(C#N)c(C)c(C)n1-c1c(C)cc(C)cc1C
21084,SMILES COc1ccc(NC(=O)OCc2ccncc2)cc1,3.26131725,Natural,True,,SMILES COc1ccc(NC(=O)OCc2ccncc2)cc1
201282,SMILES CN(C)c1nc(NP(=O)(N2CC2)N2CC2)nc(N(C)C)n1,3.35974383,Natural,True,,SMILES CN(C)c1nc(NP(=O)(N2CC2)N2CC2)nc(N(C)C)n1
300766,SMILES Cc1cccc(-c2nnc(-c3cccc(C)n3)o2)n1,4.58167887,Natural,True,,SMILES Cc1cccc(-c2nnc(-c3cccc(C)n3)o2)n1
662,SMILES O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,3.11854267,Natural,True,,SMILES O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O
201649,SMILES Cn1c(=O)c2[nH]c(CCCCc3nc4c([nH]3)c(=O)n(C)c(=S)n4C)nc2n(C)c1=S,5.28683376,Natural,True,,SMILES Cn1c(=O)c2[nH]c(CCCCc3nc4c([nH]3)c(=O)n(C)c(=S)n4C)nc2n(C)c1=S
400650,SMILES Cc1nnc(S)n1N=Cc1ccc(-c2ccc(Cl)cc2)o1,4.63176346,Natural,True,,SMILES Cc1nnc(S)n1N=Cc1ccc(-c2ccc(Cl)cc2)o1
201139,SMILES COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3,4.31025505,Natural,True,,SMILES COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3
6778,SMILES O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,4.11035585,Natural,True,,SMILES O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1
5945,SMILES C[Si](C)(O[Si](C)(C)c1ccccc1)c1ccccc1,3.9965179,Natural,True,,SMILES C[Si](C)(O[Si](C)(C)c1ccccc1)c1ccccc1
300237,SMILES CCC1(O)C(=O)OCc2c1cc(C(=O)OC)n(C)c2=O,3.71253467,Natural,True,,SMILES CCC1(O)C(=O)OCc2c1cc(C(=O)OC)n(C)c2=O
902,SMILES CC(=O)NCCC(N)C(=O)O,2.87710595,Natural,True,,SMILES CC(=O)NCCC(N)C(=O)O
6945,SMILES O=[N+]([O-])c1ccccc1Cl,2.89176536,Natural,True,,SMILES O=[N+]([O-])c1ccccc1Cl
201255,SMILES CCCCCN1CCN(C(=S)S)CC1,3.20316315,Natural,True,,SMILES CCCCCN1CCN(C(=S)S)CC1
200230,,3.61912727,Natural,False,,
400835,SMILES Cc1cc(OCc2nnc3sc(NC(=O)c4ccccc4)nn23)ccc1Cl,4.85817671,Natural,True,,SMILES Cc1cc(OCc2nnc3sc(NC(=O)c4ccccc4)nn23)ccc1Cl
300658,SMILES CCCCN1c2ccccc2NP1(=O)c1ccccc1,3.65938497,Natural,True,,SMILES CCCCN1c2ccccc2NP1(=O)c1ccccc1
5730,SMILES Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,5.11207628,Natural,True,,SMILES Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1
201467,SMILES COC(=O)c1ccccc1OC(N)=O,3.99077344,Natural,True,,SMILES COC(=O)c1ccccc1OC(N)=O
300021,SMILES Nc1nc(-c2ccccc2)nc2nonc12,3.96484828,Natural,True,,SMILES Nc1nc(-c2ccccc2)nc2nonc12
20590,SMILES CC(=O)C1CC=C(C)C1(C)C,4.21323156,Natural,True,,SMILES CC(=O)C1CC=C(C)C1(C)C
6892,SMILES NCCN1C(=O)CN=C1S,3.08747935,Natural,True,,SMILES NCCN1C(=O)CN=C1S
400070,SMILES COC(=O)C(NC(=O)OCc1ccccc1)(C(C)O)C(F)(F)F,3.66969776,Natural,True,,SMILES COC(=O)C(NC(=O)OCc1ccccc1)(C(C)O)C(F)(F)F
6938,SMILES Cc1ccc(S(=O)(=O)O)c(C)c1,3.12179637,Natural,True,,SMILES Cc1ccc(S(=O)(=O)O)c(C)c1
6077,SMILES CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,3.84708476,Natural,True,,SMILES CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
400919,SMILES COP(=S)(COC(C)=O)OC(C)C,2.88173556,Natural,True,,SMILES COP(=S)(COC(C)=O)OC(C)C
400614,SMILES N#CCCSC(=C(c1ccccc1)N1CCC(C#N)=N1)c1ccccc1,4.72035789,Natural,True,,SMILES N#CCCSC(=C(c1ccccc1)N1CCC(C#N)=N1)c1ccccc1
20114,SMILES Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,4.75857401,Natural,True,,SMILES Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3
300351,SMILES Cc1ccc(S(=O)(=O)NN=Cc2cccs2)cc1,3.57746243,Natural,True,,SMILES Cc1ccc(S(=O)(=O)NN=Cc2cccs2)cc1
21172,SMILES O=C(Nc1ccccc1)Nc1nc(Cl)nc(Cl)n1,5.5322175,Natural,True,,SMILES O=C(Nc1ccccc1)Nc1nc(Cl)nc(Cl)n1
201454,SMILES COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccccn1,4.75243902,Natural,True,,SMILES COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccccn1
20980,SMILES CCCCN(CCCC)C(=O)c1ccc(N=C(N)[NH2+]C(=N)N)cc1,4.63691282,Natural,True,,SMILES CCCCN(CCCC)C(=O)c1ccc(N=C(N)[NH2+]C(=N)N)cc1
401348,SMILES COc1ccc(C(=O)N(C(=O)N2CCN(c3ccccc3)CC2)S(=O)(=O)c2ccccc2)cc1,4.24066925,Natural,True,,SMILES COc1ccc(C(=O)N(C(=O)N2CCN(c3ccccc3)CC2)S(=O)(=O)c2ccccc2)cc1
301340,SMILES CC(O)(c1ccncc1)c1cc2ccccc2n1S(=O)(=O)c1ccccc1,4.60357475,Natural,True,,SMILES CC(O)(c1ccncc1)c1cc2ccccc2n1S(=O)(=O)c1ccccc1
300659,SMILES CCP1(=O)Nc2ccccc2N1C,2.77210236,Natural,True,,SMILES CCP1(=O)Nc2ccccc2N1C
5277,SMILES CC12Cc3cn[nH]c3CC1CCC1C2CCC2(C)C1CCC2(C)O,5.48792791,Natural,True,,SMILES CC12Cc3cn[nH]c3CC1CCC1C2CCC2(C)C1CCC2(C)O
401551,SMILES CCNC(=O)c1cc(C=Cc2ccc([N+](=O)[O-])o2)nc2ccccc12,4.58283854,Natural,True,,SMILES CCNC(=O)c1cc(C=Cc2ccc([N+](=O)[O-])o2)nc2ccccc12
300385,SMILES c1ccc(-c2n[nH]c3ccccc23)cc1,3.57150769,Natural,True,,SMILES c1ccc(-c2n[nH]c3ccccc23)cc1
400136,SMILES COC(=O)C1(C)CC2OC3C(C4CCC3(C)C4(C)C)N2O1,4.60910177,Natural,True,,SMILES COC(=O)C1(C)CC2OC3C(C4CCC3(C)C4(C)C)N2O1
301299,SMILES COS(=O)c1ccccc1C(=O)NOCc1ccccc1,4.5304718,Natural,True,,SMILES COS(=O)c1ccccc1C(=O)NOCc1ccccc1
300473,SMILES COc1ccc(C(=S)N(C)NC(=O)CC(=O)NN(C)C(=S)c2ccc(OC)cc2)cc1,4.96246767,Natural,True,,SMILES COc1ccc(C(=S)N(C)NC(=O)CC(=O)NN(C)C(=S)c2ccc(OC)cc2)cc1
20238,SMILES CCN(N=O)C(N)=N[N+](=O)[O-],3.41068196,Natural,True,,SMILES CCN(N=O)C(N)=N[N+](=O)[O-]
448,SMILES O=C(O)CNC(=O)c1cccc(Cl)c1,3.25126648,Natural,True,,SMILES O=C(O)CNC(=O)c1cccc(Cl)c1
301382,SMILES COC1C(O)C(CO)OC1n1ccc(N)nc1=O,3.00727153,Natural,True,,SMILES COC1C(O)C(CO)OC1n1ccc(N)nc1=O
21231,SMILES OCC(O)CSc1ccccc1,2.75339627,Natural,True,,SMILES OCC(O)CSc1ccccc1
20136,SMILES CCC(CC)(CC)c1ccccc1,3.85803485,Natural,True,,SMILES CCC(CC)(CC)c1ccccc1
301233,SMILES CCON=C(CC)C(=O)NC(=O)N=C(CC)NOCC,3.50632405,Natural,True,,SMILES CCON=C(CC)C(=O)NC(=O)N=C(CC)NOCC
401441,SMILES CCOC(=O)C(NC(=O)N(C1=NCC(C)S1)C1CCCCC1)(OC)C(F)(F)F,4.53831816,Natural,True,,SMILES CCOC(=O)C(NC(=O)N(C1=NCC(C)S1)C1CCCCC1)(OC)C(F)(F)F
400603,SMILES CCN(CC)c1nc(N(C)C)c2ccc(OC)cc2n1,3.93945885,Natural,True,,SMILES CCN(CC)c1nc(N(C)C)c2ccc(OC)cc2n1
6820,SMILES COC(=O)c1ccccc1C(=O)OCCC(O)CO,3.19608569,Natural,True,,SMILES COC(=O)c1ccccc1C(=O)OCCC(O)CO
201746,SMILES CCN(CC)CCNC(=O)COc1ccc(C(C)=O)cc1,3.38152575,Natural,True,,SMILES CCN(CC)CCNC(=O)COc1ccc(C(C)=O)cc1
401157,SMILES CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)C3C=NOC3C2=O)c1,4.41854811,Natural,True,,SMILES CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)C3C=NOC3C2=O)c1
200146,,5.24636698,Natural,False,,
400491,SMILES COc1c(Br)cc(CC(N=O)=C(O)NCCc2cnc[nH]2)c(O)c1Br,4.83851242,Natural,True,,SMILES COc1c(Br)cc(CC(N=O)=C(O)NCCc2cnc[nH]2)c(O)c1Br
20577,SMILES C[N+](C)(C)CCOC(=O)Nc1ccccc1,2.94403076,Natural,True,,SMILES C[N+](C)(C)CCOC(=O)Nc1ccccc1
50041,SMILES CCOc1ccc(NC(=O)OCCN(C)C)cc1,3.39878583,Natural,True,,SMILES CCOc1ccc(NC(=O)OCCN(C)C)cc1
20121,SMILES CCCCN(CCCC)[N+](=O)[O-],2.7808609,Natural,True,,SMILES CCCCN(CCCC)[N+](=O)[O-]
300733,SMILES COC(=O)C(Br)(C(=O)OC)C(c1ccccc1)c1ccccc1,4.03116417,Natural,True,,SMILES COC(=O)C(Br)(C(=O)OC)C(c1ccccc1)c1ccccc1
653,SMILES O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.64654303,Natural,True,,SMILES O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12
400534,SMILES CC(=O)C(C(=O)c1ccc(C)cc1)C1OC(C)(C)OC1C1COC(C)(C)O1,4.32719374,Natural,True,,SMILES CC(=O)C(C(=O)c1ccc(C)cc1)C1OC(C)(C)OC1C1COC(C)(C)O1
401472,SMILES COC(=O)Cc1ccc(Oc2nc3ccccc3nc2-c2ccccc2)cc1,5.75052691,Natural,True,,SMILES COC(=O)Cc1ccc(Oc2nc3ccccc3nc2-c2ccccc2)cc1
6500,SMILES CCOP(=O)(C#N)N(C)C,3.03799844,Natural,True,,SMILES CCOP(=O)(C#N)N(C)C
200189,,3.22884822,Natural,False,,
201144,SMILES c1ccc(C(CCN2CCOCC2)c2ccccc2)cc1,3.77189374,Natural,True,,SMILES c1ccc(C(CCN2CCOCC2)c2ccccc2)cc1
401990,SMILES O=c1c(-c2ccccc2)nnc2sc(COc3ccc(Cl)cc3)nn12,4.61195898,Natural,True,,SMILES O=c1c(-c2ccccc2)nnc2sc(COc3ccc(Cl)cc3)nn12
401397,SMILES Clc1ccc(OCC2NC3CCC2CC3)cn1,3.53047562,Natural,True,,SMILES Clc1ccc(OCC2NC3CCC2CC3)cn1
401615,SMILES CC1(C(=O)O)NC(c2ccc(Br)cc2)C2C(=O)N(c3ccccc3)C(=O)C21,5.97369576,Natural,True,,SMILES CC1(C(=O)O)NC(c2ccc(Br)cc2)C2C(=O)N(c3ccccc3)C(=O)C21
300862,SMILES CN(C)CCCNc1cc2c3ccccc3ncc2c2ccccc12,4.24382448,Natural,True,,SMILES CN(C)CCCNc1cc2c3ccccc3ncc2c2ccccc12
300091,SMILES O=C(CC(=O)c1ccc(Cl)cc1)Cc1ccc2ccccc2n1,4.33383226,Natural,True,,SMILES O=C(CC(=O)c1ccc(Cl)cc1)Cc1ccc2ccccc2n1
21192,SMILES CC(=O)NC(Cc1ccccc1B(O)O)C(=O)O,4.69859314,Natural,True,,SMILES CC(=O)NC(Cc1ccccc1B(O)O)C(=O)O
201665,SMILES C=CCOc1ccc(NC(C)=O)cc1C(=O)N(CC)CC,3.73317027,Natural,True,,SMILES C=CCOc1ccc(NC(C)=O)cc1C(=O)N(CC)CC
300822,SMILES O=C(N=C(S)Nc1ccccc1Cl)c1ccc(Cl)cc1,4.36672544,Natural,True,,SMILES O=C(N=C(S)Nc1ccccc1Cl)c1ccc(Cl)cc1
50146,SMILES NC(N)=NCc1ccc2ccccc2n1,3.27518582,Natural,True,,SMILES NC(N)=NCc1ccc2ccccc2n1
401859,SMILES COc1ccccc1CCN1CCN(CCCc2ccccc2)CC1,3.94156146,Natural,True,,SMILES COc1ccccc1CCN1CCN(CCCc2ccccc2)CC1
401630,SMILES CC(CO)C1=CC(C#C[Si](C)(C)C)N(C(=O)Oc2ccccc2)c2ccccc21,5.56030893,Natural,True,,SMILES CC(CO)C1=CC(C#C[Si](C)(C)C)N(C(=O)Oc2ccccc2)c2ccccc21
300396,SMILES O=C(O)c1nn2c(=O)c3cccc4cccc(c43)c2c1C(=O)O,4.64554644,Natural,True,,SMILES O=C(O)c1nn2c(=O)c3cccc4cccc(c43)c2c1C(=O)O
942,SMILES CN1CCCC1c1cccnc1,2.84629178,Natural,True,,SMILES CN1CCCC1c1cccnc1
300600,SMILES CCOC(=O)C(C(=N)C#N)C(C)=O,2.92845988,Natural,True,,SMILES CCOC(=O)C(C(=N)C#N)C(C)=O
401057,SMILES CNC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,4.586164,Natural,True,,SMILES CNC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C
401910,SMILES COc1ccc2c(c1)CCC(CN1CCN(CCOC(c3ccccc3)c3ccccc3)CC1)C2O,4.85173988,Natural,True,,SMILES COc1ccc2c(c1)CCC(CN1CCN(CCOC(c3ccccc3)c3ccccc3)CC1)C2O
803,SMILES O=C(O)C(=O)Cc1c[nH]c2ccccc12,2.96561241,Natural,True,,SMILES O=C(O)C(=O)Cc1c[nH]c2ccccc12
300633,SMILES NC(=NC1CCC(C2CCC(N)CC2)CC1)C(N)=NC1CCC(C2CCC(N)CC2)CC1,4.94013739,Natural,True,,SMILES NC(=NC1CCC(C2CCC(N)CC2)CC1)C(N)=NC1CCC(C2CCC(N)CC2)CC1
401086,SMILES Cc1cc(C)c2c(=O)n(CN3CCN(Cc4ccc5c(c4)OCO5)CC3)sc2n1,5.55213022,Natural,True,,SMILES Cc1cc(C)c2c(=O)n(CN3CCN(Cc4ccc5c(c4)OCO5)CC3)sc2n1
200583,,5.25027895,Natural,False,,
200169,,3.41988921,Natural,False,,
401811,SMILES CN(CCc1ccccc1N)CCN1CCCC1,3.30364347,Natural,True,,SMILES CN(CCc1ccccc1N)CCN1CCCC1
401020,SMILES OC1(c2ccccc2)CCN(Cc2c[nH]c3ccccc23)CC1,3.75702405,Natural,True,,SMILES OC1(c2ccccc2)CCN(Cc2c[nH]c3ccccc23)CC1
300581,SMILES O=[N+]([O-])c1ccc2c(c1)-c1ccccc1C2Br,3.60591435,Natural,True,,SMILES O=[N+]([O-])c1ccc2c(c1)-c1ccccc1C2Br
300085,SMILES CC(C)C1(O)C=CC(C)(O)CC1,4.23861217,Natural,True,,SMILES CC(C)C1(O)C=CC(C)(O)CC1
301480,SMILES O=C(O)c1ccccc1S(=O)O,3.49168992,Natural,True,,SMILES O=C(O)c1ccccc1S(=O)O
200464,,2.96587491,Natural,False,,
300436,SMILES OC(N=Cc1ccccc1)C(Cl)(Cl)Cl,3.38840795,Natural,True,,SMILES OC(N=Cc1ccccc1)C(Cl)(Cl)Cl
300759,SMILES c1ccc(CCNCc2ccccn2)nc1,3.14752698,Natural,True,,SMILES c1ccc(CCNCc2ccccn2)nc1
401160,SMILES C(=Cc1ccco1)c1cccc(C=Cc2ccco2)n1,4.48823023,Natural,True,,SMILES C(=Cc1ccco1)c1cccc(C=Cc2ccco2)n1
301079,SMILES COC(=O)Nc1ccc(C(C)=O)cc1,2.83545852,Natural,True,,SMILES COC(=O)Nc1ccc(C(C)=O)cc1
408,SMILES CN1C(=O)CCC1c1cccnc1,3.00196362,Natural,True,,SMILES CN1C(=O)CCC1c1cccnc1
401436,SMILES CCOC(=O)C1(C(F)(F)F)NC(=O)N2c3ccccc3SC2N1,4.50277281,Natural,True,,SMILES CCOC(=O)C1(C(F)(F)F)NC(=O)N2c3ccccc3SC2N1
201729,SMILES COc1ccc2c3c1OC1CCC(O)C4C(C2)N(C)CCC314,4.1124053,Natural,True,,SMILES COc1ccc2c3c1OC1CCC(O)C4C(C2)N(C)CCC314
300260,SMILES O=C1NC23CC=CCC12CCCC3,4.22661829,Natural,True,,SMILES O=C1NC23CC=CCC12CCCC3
401853,SMILES Nc1ccccc1CCN1CCN(CCCc2ccccc2)CC1,3.45970249,Natural,True,,SMILES Nc1ccccc1CCN1CCN(CCCc2ccccc2)CC1
5430,SMILES c1ccc2[nH]c(-c3cscn3)nc2c1,4.31028605,Natural,True,,SMILES c1ccc2[nH]c(-c3cscn3)nc2c1
201328,SMILES O=C(CN1CCOCC1)Nc1ccccc1,3.38363147,Natural,True,,SMILES O=C(CN1CCOCC1)Nc1ccccc1
5699,SMILES O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,3.37504196,Natural,True,,SMILES O=C(O)c1cc(=O)c2cccc(O)c2[nH]1
401794,SMILES COc1cc2c3c(c1Oc1nnnn1-c1ccccc1)-c1c(ccc4c1OCO4)CC3N(C)CC2,5.39197731,Natural,True,,SMILES COc1cc2c3c(c1Oc1nnnn1-c1ccccc1)-c1c(ccc4c1OCO4)CC3N(C)CC2
21119,SMILES O=[N+]([O-])c1ccc(-c2ncn[nH]2)o1,3.95864367,Natural,True,,SMILES O=[N+]([O-])c1ccc(-c2ncn[nH]2)o1
201892,SMILES CC1(C)OC(=O)N(CN2CCCCC2)C1=O,4.13479662,Natural,True,,SMILES CC1(C)OC(=O)N(CN2CCCCC2)C1=O
21213,SMILES Cc1ccc(CN=C(N)N=C(N)N)o1,3.58262753,Natural,True,,SMILES Cc1ccc(CN=C(N)N=C(N)N)o1
300613,SMILES c1ccc(CC(Cc2ccccc2)c2ccccn2)cc1,4.22133398,Natural,True,,SMILES c1ccc(CC(Cc2ccccc2)c2ccccn2)cc1
400140,SMILES Cc1nc2c(sc(=S)n2-c2ccccc2)c2nc3ncccc3n12,5.54725027,Natural,True,,SMILES Cc1nc2c(sc(=S)n2-c2ccccc2)c2nc3ncccc3n12
20232,SMILES O=C(Cc1ccc([N+](=O)[O-])cc1)OCCF,3.71465945,Natural,True,,SMILES O=C(Cc1ccc([N+](=O)[O-])cc1)OCCF
300697,SMILES CC(=O)CCC(=O)NC(C)C,2.89870334,Natural,True,,SMILES CC(=O)CCC(=O)NC(C)C
201513,SMILES CCOc1ccc(C2(CC)CCC(=O)N2)cc1,3.58748245,Natural,True,,SMILES CCOc1ccc(C2(CC)CCC(=O)N2)cc1
401827,SMILES Clc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1Cl,4.14352179,Natural,True,,SMILES Clc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1Cl
